Date,Simple Date,Outdoor Temperature (°F),Feels Like (°F),Dew Point (°F),Wind Speed (mph),Wind Gust (mph),Max Daily Gust (mph),Wind Direction (°),Hourly Rain (in/hr),Event Rain (in),Daily Rain (in),Weekly Rain (in),Monthly Rain (in),Total Rain (in),Relative Pressure (inHg),Outdoor Humidity (%),Ultra-Violet Radiation Index,Solar Radiation (W/m^2),Absolute Pressure (inHg),CO2 battery
2022-07-21T11:35:00-04:00,2022-07-21 11:35:00,81.1,89.7,78.2,0,0,12.5,0,0,0.21,0.21,0.36,6.99,15.13,29.92,91,1,111.6,29.95,1
2022-07-21T11:31:00-04:00,2022-07-21 11:31:00,80.8,88.5,77.6,0,0,12.5,12,0,0.21,0.21,0.36,6.99,15.13,29.92,90,1,152.2,29.94,1
2022-07-21T11:25:00-04:00,2022-07-21 11:25:00,79.5,81.4,76.6,0.7,1.1,12.5,243,0.07,0.21,0.21,0.36,6.99,15.13,29.92,91,2,273.7,29.95,1
2022-07-21T11:20:00-04:00,2022-07-21 11:20:00,79.2,81.1,76.3,1.1,1.1,12.5,236,0.47,0.21,0.21,0.36,6.99,15.13,29.93,91,1,163.4,29.95,1
2022-07-21T11:15:00-04:00,2022-07-21 11:15:00,78.6,80.5,76.1,0,0,12.5,308,0.66,0.21,0.21,0.36,6.99,15.13,29.93,92,1,132.1,29.95,1
2022-07-21T11:11:00-04:00,2022-07-21 11:11:00,78.4,80.3,76.2,1.3,2.2,12.5,239,0.78,0.13,0.13,0.28,6.91,15.05,29.93,93,1,111.8,29.95,1
2022-07-21T11:05:00-04:00,2022-07-21 11:05:00,79.5,81.4,76.3,4.3,5.8,12.5,233,0.59,0.1,0.1,0.25,6.88,15.02,29.93,90,0,87.5,29.96,1
2022-07-21T11:00:00-04:00,2022-07-21 11:00:00,83.5,92.3,76.3,4,4.5,12.5,238,0,0,0,0.15,6.78,14.92,29.93,79,0,57.1,29.96,1
2022-07-21T10:55:00-04:00,2022-07-21 10:55:00,85.5,93.5,74.1,4.5,4.5,12.5,220,0,0,0,0.15,6.78,14.92,29.92,69,0,31.7,29.95,1
2022-07-21T10:51:00-04:00,2022-07-21 10:51:00,87.6,97.1,74.8,6.7,8.1,12.5,264,0,0,0,0.15,6.78,14.92,29.92,66,0,100.9,29.94,1
2022-07-21T10:45:00-04:00,2022-07-21 10:45:00,90.9,103.8,76.5,2,2.2,12.5,43,0,0,0,0.15,6.78,14.92,29.91,63,3,408.3,29.94,1
2022-07-21T10:40:00-04:00,2022-07-21 10:40:00,89.1,100.3,75.8,4,5.8,12.5,67,0,0,0,0.15,6.78,14.92,29.92,65,9,933.3,29.94,1
2022-07-21T10:35:00-04:00,2022-07-21 10:35:00,88.3,98.3,75,7.4,8.1,12.5,88,0,0,0,0.15,6.78,14.92,29.91,65,8,881.2,29.93,1
2022-07-21T10:31:00-04:00,2022-07-21 10:31:00,87.6,98.6,76.1,4.5,4.5,11.4,120,0,0,0,0.15,6.78,14.92,29.92,69,9,964.8,29.94,1
2022-07-21T10:25:00-04:00,2022-07-21 10:25:00,88.3,99.4,75.9,2.2,3.4,11.4,57,0,0,0,0.15,6.78,14.92,29.93,67,6,706.5,29.95,1
2022-07-21T10:20:00-04:00,2022-07-21 10:20:00,87.8,99.1,76.3,3.4,3.4,11.4,155,0,0,0,0.15,6.78,14.92,29.92,69,7,771.4,29.94,1
2022-07-21T10:15:00-04:00,2022-07-21 10:15:00,88.2,99.6,76.3,3.4,3.4,11.4,74,0,0,0,0.15,6.78,14.92,29.92,68,7,788.4,29.94,1
2022-07-21T10:10:00-04:00,2022-07-21 10:10:00,87.3,97.3,75.4,6.5,8.1,11.4,65,0,0,0,0.15,6.78,14.92,29.93,68,7,733,29.95,1
2022-07-21T10:05:00-04:00,2022-07-21 10:05:00,86.7,96.8,75.7,2.7,3.4,11.4,36,0,0,0,0.15,6.78,14.92,29.92,70,3,311.7,29.94,1
2022-07-21T10:00:00-04:00,2022-07-21 10:00:00,86.7,96.8,75.7,3.6,4.5,11.4,69,0,0,0,0.15,6.78,14.92,29.91,70,2,275.9,29.93,1
2022-07-21T09:55:00-04:00,2022-07-21 09:55:00,88.2,100.2,76.7,3.8,4.5,11.4,23,0,0,0,0.15,6.78,14.92,29.92,69,4,423.9,29.94,1
2022-07-21T09:51:00-04:00,2022-07-21 09:51:00,87.4,97.1,75.1,3.8,4.5,11.4,48,0,0,0,0.15,6.78,14.92,29.91,67,7,801.9,29.94,1
2022-07-21T09:45:00-04:00,2022-07-21 09:45:00,86.9,97.3,75.9,3.4,5.8,11.4,109,0,0,0,0.15,6.78,14.92,29.92,70,7,726,29.94,1
2022-07-21T09:40:00-04:00,2022-07-21 09:40:00,88.2,99.6,76.3,2.9,4.5,11.4,83,0,0,0,0.15,6.78,14.92,29.92,68,6,685.8,29.94,1
2022-07-21T09:35:00-04:00,2022-07-21 09:35:00,87.1,97.8,76.1,0.9,1.1,11.4,59,0,0,0,0.15,6.78,14.92,29.92,70,6,654.3,29.94,1
2022-07-21T09:31:00-04:00,2022-07-21 09:31:00,87.1,97.8,76.1,2.9,3.4,11.4,110,0,0,0,0.15,6.78,14.92,29.93,70,4,432.4,29.95,1
2022-07-21T09:25:00-04:00,2022-07-21 09:25:00,86.7,96.8,75.7,2.9,5.8,11.4,74,0,0,0,0.15,6.78,14.92,29.93,70,5,611.7,29.95,1
2022-07-21T09:20:00-04:00,2022-07-21 09:20:00,86,96.4,76.3,2.9,3.4,11.4,119,0,0,0,0.15,6.78,14.92,29.93,73,5,593.2,29.95,1
2022-07-21T09:15:00-04:00,2022-07-21 09:15:00,86.7,96.8,75.7,2.2,3.4,11.4,112,0,0,0,0.15,6.78,14.92,29.92,70,5,574.6,29.95,1
2022-07-21T09:10:00-04:00,2022-07-21 09:10:00,85.1,93.7,75,1.3,2.2,11.4,265,0,0,0,0.15,6.78,14.92,29.93,72,4,481.7,29.95,1
2022-07-21T09:05:00-04:00,2022-07-21 09:05:00,86.4,96.1,75.4,3.8,5.8,11.4,119,0,0,0,0.15,6.78,14.92,29.92,70,2,231.8,29.95,1
2022-07-21T09:00:00-04:00,2022-07-21 09:00:00,85.6,94.9,75.5,4.7,6.9,11.4,77,0,0,0,0.15,6.78,14.92,29.92,72,5,514.3,29.95,1
2022-07-21T08:55:00-04:00,2022-07-21 08:55:00,85.5,94.3,75,2.7,4.5,11.4,71,0,0,0,0.15,6.78,14.92,29.93,71,5,516.2,29.95,1
2022-07-21T08:50:00-04:00,2022-07-21 08:50:00,85.3,94.2,75.2,6,8.1,9.2,62,0,0,0,0.15,6.78,14.92,29.93,72,4,497.1,29.95,1
2022-07-21T08:45:00-04:00,2022-07-21 08:45:00,85.3,94.2,75.2,4.5,5.8,9.2,96,0,0,0,0.15,6.78,14.92,29.93,72,4,482.9,29.95,1
2022-07-21T08:40:00-04:00,2022-07-21 08:40:00,84.9,94,75.7,2.2,2.2,9.2,88,0,0,0,0.15,6.78,14.92,29.92,74,4,461.6,29.95,1
2022-07-21T08:35:00-04:00,2022-07-21 08:35:00,84.7,93.5,75.5,5.6,8.1,8.1,55,0,0,0,0.15,6.78,14.92,29.92,74,4,432.6,29.94,1
2022-07-21T08:30:00-04:00,2022-07-21 08:30:00,84.7,93.1,75.1,4.5,5.8,8.1,46,0,0,0,0.15,6.78,14.92,29.92,73,4,412.4,29.95,1
2022-07-21T08:25:00-04:00,2022-07-21 08:25:00,84.9,92.8,74.4,0.7,2.2,8.1,61,0,0,0,0.15,6.78,14.92,29.92,71,3,397.9,29.95,1
2022-07-21T08:20:00-04:00,2022-07-21 08:20:00,85.3,94.6,75.6,2.5,3.4,8.1,99,0,0,0,0.15,6.78,14.92,29.92,73,3,373.7,29.95,1
2022-07-21T08:15:00-04:00,2022-07-21 08:15:00,84.7,93.1,75.1,5.4,6.9,6.9,165,0,0,0,0.15,6.78,14.92,29.93,73,3,353.3,29.95,1
2022-07-21T08:10:00-04:00,2022-07-21 08:10:00,83.7,91.4,74.9,3.8,4.5,4.5,86,0,0,0,0.15,6.78,14.92,29.93,75,3,345.8,29.95,1
2022-07-21T08:05:00-04:00,2022-07-21 08:05:00,83.8,92.4,75.8,0.9,1.1,4.5,19,0,0,0,0.15,6.78,14.92,29.92,77,3,332.6,29.95,1
2022-07-21T08:00:00-04:00,2022-07-21 08:00:00,81.7,88.3,75.3,0.2,1.1,4.5,3,0,0,0,0.15,6.78,14.92,29.92,81,3,312.9,29.95,1
2022-07-21T07:55:00-04:00,2022-07-21 07:55:00,80.6,86,74.9,1.1,1.1,4.5,5,0,0,0,0.15,6.78,14.92,29.92,83,1,139.7,29.94,1
2022-07-21T07:50:00-04:00,2022-07-21 07:50:00,80.6,86,74.9,1.3,2.2,4.5,19,0,0,0,0.15,6.78,14.92,29.92,83,1,113.4,29.94,1
2022-07-21T07:45:00-04:00,2022-07-21 07:45:00,80.8,86.3,74.8,0.9,1.1,4.5,0,0,0,0,0.15,6.78,14.92,29.91,82,1,120,29.93,1
2022-07-21T07:40:00-04:00,2022-07-21 07:40:00,81.7,88.3,75.3,0.2,1.1,4.5,15,0,0,0,0.15,6.78,14.92,29.91,81,0,88.5,29.93,1
2022-07-21T07:35:00-04:00,2022-07-21 07:35:00,81.3,87.1,74.5,0,0,4.5,46,0,0,0,0.15,6.78,14.92,29.92,80,1,108.3,29.94,1
2022-07-21T07:30:00-04:00,2022-07-21 07:30:00,81.5,87.6,74.7,1.1,1.1,4.5,44,0,0,0,0.15,6.78,14.92,29.92,80,2,224.2,29.94,1
2022-07-21T07:25:00-04:00,2022-07-21 07:25:00,80.1,84.9,74.5,2,2.2,4.5,35,0,0,0,0.15,6.78,14.92,29.91,83,2,205.4,29.94,1
2022-07-21T07:20:00-04:00,2022-07-21 07:20:00,80.4,85.4,74.4,2.9,3.4,4.5,35,0,0,0,0.15,6.78,14.92,29.92,82,1,166,29.94,1
2022-07-21T07:15:00-04:00,2022-07-21 07:15:00,80.4,85.4,74.4,1.3,2.2,3.4,38,0,0,0,0.15,6.78,14.92,29.92,82,1,137.3,29.94,1
2022-07-21T07:10:00-04:00,2022-07-21 07:10:00,78.8,80.3,73.5,0,0,3.4,17,0,0,0,0.15,6.78,14.92,29.91,84,1,115.8,29.94,1
2022-07-21T07:05:00-04:00,2022-07-21 07:05:00,78.6,80.2,73.7,0.9,1.1,3.4,344,0,0,0,0.15,6.78,14.92,29.91,85,1,103.8,29.94,1
2022-07-21T07:00:00-04:00,2022-07-21 07:00:00,78.8,80.4,73.9,1.1,1.1,3.4,348,0,0,0,0.15,6.78,14.92,29.91,85,0,85,29.93,1
2022-07-21T06:55:00-04:00,2022-07-21 06:55:00,79,80.5,73.7,0.7,1.1,3.4,36,0,0,0,0.15,6.78,14.92,29.91,84,0,35.2,29.93,1
2022-07-21T06:50:00-04:00,2022-07-21 06:50:00,77.4,78.9,72.9,0,0,3.4,36,0,0,0,0.15,6.78,14.92,29.91,86,0,34.5,29.93,1
2022-07-21T06:45:00-04:00,2022-07-21 06:45:00,76.5,78,73,0,0,3.4,37,0,0,0,0.15,6.78,14.92,29.91,89,0,30.4,29.93,1
2022-07-21T06:40:00-04:00,2022-07-21 06:40:00,76.5,78,73,0.9,1.1,3.4,38,0,0,0,0.15,6.78,14.92,29.91,89,0,26.3,29.93,1
2022-07-21T06:35:00-04:00,2022-07-21 06:35:00,76.3,77.8,72.8,1.8,2.2,3.4,79,0,0,0,0.15,6.78,14.92,29.91,89,0,23.6,29.93,1
2022-07-21T06:30:00-04:00,2022-07-21 06:30:00,75.7,77.2,72.6,1.1,1.1,3.4,29,0,0,0,0.15,6.78,14.92,29.91,90,0,20.6,29.94,1
2022-07-21T06:25:00-04:00,2022-07-21 06:25:00,75.4,76.9,72.3,0.9,1.1,3.4,63,0,0,0,0.15,6.78,14.92,29.9,90,0,17.4,29.93,1
2022-07-21T06:20:00-04:00,2022-07-21 06:20:00,75,76.5,72.2,1.1,1.1,3.4,50,0,0,0,0.15,6.78,14.92,29.9,91,0,13.7,29.92,1
2022-07-21T06:15:00-04:00,2022-07-21 06:15:00,74.8,76.3,72,1.1,1.1,3.4,0,0,0,0,0.15,6.78,14.92,29.9,91,0,9.7,29.92,1
2022-07-21T06:10:00-04:00,2022-07-21 06:10:00,74.5,76,72.3,0,0,3.4,270,0,0,0,0.15,6.78,14.92,29.91,93,0,5.8,29.93,1
2022-07-21T06:05:00-04:00,2022-07-21 06:05:00,74.7,76.2,72.2,0,0,3.4,270,0,0,0,0.15,6.78,14.92,29.9,92,0,3.7,29.92,1
2022-07-21T06:00:00-04:00,2022-07-21 06:00:00,74.8,76.3,72,0,0,3.4,43,0,0,0,0.15,6.78,14.92,29.91,91,0,2.1,29.93,1
2022-07-21T05:55:00-04:00,2022-07-21 05:55:00,74.8,76.3,72,0.7,1.1,3.4,44,0,0,0,0.15,6.78,14.92,29.9,91,0,1,29.93,1
2022-07-21T05:50:00-04:00,2022-07-21 05:50:00,75,76.5,72.2,0,0,3.4,194,0,0,0,0.15,6.78,14.92,29.91,91,0,0.4,29.93,1
2022-07-21T05:45:00-04:00,2022-07-21 05:45:00,75,76.5,72.5,0,0,3.4,194,0,0,0,0.15,6.78,14.92,29.9,92,0,0.1,29.92,1
2022-07-21T05:40:00-04:00,2022-07-21 05:40:00,74.8,76.3,72.3,0,0,3.4,195,0,0,0,0.15,6.78,14.92,29.9,92,0,0,29.93,1
2022-07-21T05:35:00-04:00,2022-07-21 05:35:00,75,76.5,72.2,0,0,3.4,195,0,0,0,0.15,6.78,14.92,29.9,91,0,0,29.92,1
2022-07-21T05:30:00-04:00,2022-07-21 05:30:00,75.4,76.9,72.6,0,0,3.4,196,0,0,0,0.15,6.78,14.92,29.9,91,0,0,29.92,1
2022-07-21T05:25:00-04:00,2022-07-21 05:25:00,75,76.5,72.2,0.2,1.1,3.4,196,0,0,0,0.15,6.78,14.92,29.9,91,0,0,29.93,1
2022-07-21T05:20:00-04:00,2022-07-21 05:20:00,75,76.5,72.5,0.2,1.1,3.4,196,0,0,0,0.15,6.78,14.92,29.9,92,0,0,29.92,1
2022-07-21T05:15:00-04:00,2022-07-21 05:15:00,75.2,76.7,72.4,0.2,1.1,3.4,196,0,0,0,0.15,6.78,14.92,29.9,91,0,0,29.92,1
2022-07-21T05:10:00-04:00,2022-07-21 05:10:00,75.6,77.1,72.8,1.1,1.1,3.4,193,0,0,0,0.15,6.78,14.92,29.9,91,0,0,29.92,1
2022-07-21T05:05:00-04:00,2022-07-21 05:05:00,75.4,76.9,72.6,0.7,1.1,3.4,80,0,0,0,0.15,6.78,14.92,29.89,91,0,0,29.91,1
2022-07-21T05:00:00-04:00,2022-07-21 05:00:00,75.2,76.7,72.7,0,0,3.4,208,0,0,0,0.15,6.78,14.92,29.9,92,0,0,29.92,1
2022-07-21T04:55:00-04:00,2022-07-21 04:55:00,75.4,76.9,72.6,0.9,1.1,3.4,205,0,0,0,0.15,6.78,14.92,29.89,91,0,0,29.92,1
2022-07-21T04:50:00-04:00,2022-07-21 04:50:00,75.4,76.9,72.6,0.9,1.1,3.4,64,0,0,0,0.15,6.78,14.92,29.89,91,0,0,29.92,1
2022-07-21T04:45:00-04:00,2022-07-21 04:45:00,75.2,76.7,72.4,0,0,3.4,46,0,0,0,0.15,6.78,14.92,29.89,91,0,0,29.91,1
2022-07-21T04:40:00-04:00,2022-07-21 04:40:00,75,76.5,72.5,0,0,3.4,44,0,0,0,0.15,6.78,14.92,29.9,92,0,0,29.92,1
2022-07-21T04:35:00-04:00,2022-07-21 04:35:00,75.2,76.7,72.7,0.2,1.1,3.4,44,0,0,0,0.15,6.78,14.92,29.89,92,0,0,29.91,1
2022-07-21T04:30:00-04:00,2022-07-21 04:30:00,75.6,77.1,72.8,0.7,1.1,3.4,44,0,0,0,0.15,6.78,14.92,29.89,91,0,0,29.92,1
2022-07-21T04:25:00-04:00,2022-07-21 04:25:00,75.7,77.2,72.9,0,0,3.4,204,0,0,0,0.15,6.78,14.92,29.9,91,0,0,29.93,1
2022-07-21T04:20:00-04:00,2022-07-21 04:20:00,75.7,77.2,72.9,0,0,3.4,204,0,0,0,0.15,6.78,14.92,29.9,91,0,0,29.92,1
2022-07-21T04:15:00-04:00,2022-07-21 04:15:00,75.4,76.9,72.6,0.2,1.1,3.4,210,0,0,0,0.15,6.78,14.92,29.9,91,0,0,29.92,1
2022-07-21T04:10:00-04:00,2022-07-21 04:10:00,75.6,77.2,73.1,1.1,1.1,3.4,210,0,0,0,0.15,6.78,14.92,29.9,92,0,0,29.92,1
2022-07-21T04:05:00-04:00,2022-07-21 04:05:00,75.6,77.2,73.1,0.9,1.1,3.4,43,0,0,0,0.15,6.78,14.92,29.9,92,0,0,29.92,1
2022-07-21T04:00:00-04:00,2022-07-21 04:00:00,75.7,77.3,73.2,0,0,3.4,40,0,0,0,0.15,6.78,14.92,29.9,92,0,0,29.92,1
2022-07-21T03:55:00-04:00,2022-07-21 03:55:00,75.9,77.5,73.1,0,0,3.4,40,0,0,0,0.15,6.78,14.92,29.9,91,0,0,29.92,1
2022-07-21T03:50:00-04:00,2022-07-21 03:50:00,75.7,77.2,72.9,0.9,1.1,3.4,40,0,0,0,0.15,6.78,14.92,29.9,91,0,0,29.92,1
2022-07-21T03:45:00-04:00,2022-07-21 03:45:00,75.7,77.3,73.2,0.2,1.1,3.4,40,0,0,0,0.15,6.78,14.92,29.89,92,0,0,29.91,1
2022-07-21T03:40:00-04:00,2022-07-21 03:40:00,75.7,77.3,73.2,0,0,3.4,40,0,0,0,0.15,6.78,14.92,29.9,92,0,0,29.92,1
2022-07-21T03:35:00-04:00,2022-07-21 03:35:00,75.7,77.3,73.2,0,0,3.4,40,0,0,0,0.15,6.78,14.92,29.9,92,0,0,29.92,1
2022-07-21T03:30:00-04:00,2022-07-21 03:30:00,75.9,77.5,73.4,0,0,3.4,40,0,0,0,0.15,6.78,14.92,29.9,92,0,0,29.92,1
2022-07-21T03:25:00-04:00,2022-07-21 03:25:00,76.1,77.7,73.3,0.2,1.1,3.4,40,0,0,0,0.15,6.78,14.92,29.9,91,0,0,29.93,1
2022-07-21T03:20:00-04:00,2022-07-21 03:20:00,76.3,77.9,73.5,0,0,3.4,40,0,0,0,0.15,6.78,14.92,29.9,91,0,0,29.92,1
2022-07-21T03:15:00-04:00,2022-07-21 03:15:00,75.9,77.5,73.1,1.3,2.2,3.4,84,0,0,0,0.15,6.78,14.92,29.9,91,0,0,29.92,1
2022-07-21T03:10:00-04:00,2022-07-21 03:10:00,75.9,77.5,73.1,0.2,1.1,3.4,47,0,0,0,0.15,6.78,14.92,29.9,91,0,0,29.92,1
2022-07-21T03:05:00-04:00,2022-07-21 03:05:00,76.6,78.2,73.4,0,0,3.4,47,0,0,0,0.15,6.78,14.92,29.89,90,0,0,29.91,1
2022-07-21T03:00:00-04:00,2022-07-21 03:00:00,76.3,77.9,73.1,0.2,1.1,3.4,49,0,0,0,0.15,6.78,14.92,29.89,90,0,0,29.91,1
2022-07-21T02:55:00-04:00,2022-07-21 02:55:00,76.5,78.1,73.7,0,0,3.4,49,0,0,0,0.15,6.78,14.92,29.9,91,0,0,29.92,1
2022-07-21T02:50:00-04:00,2022-07-21 02:50:00,76.6,78.2,73.4,0.4,1.1,3.4,49,0,0,0,0.15,6.78,14.92,29.89,90,0,0,29.92,1
2022-07-21T02:45:00-04:00,2022-07-21 02:45:00,76.5,78.1,73.3,0,0,3.4,49,0,0,0,0.15,6.78,14.92,29.89,90,0,0,29.92,1
2022-07-21T02:40:00-04:00,2022-07-21 02:40:00,76.5,78.1,73.3,0,0,3.4,49,0,0,0,0.15,6.78,14.92,29.89,90,0,0,29.91,1
2022-07-21T02:35:00-04:00,2022-07-21 02:35:00,76.5,78.1,73.3,0,0,3.4,49,0,0,0,0.15,6.78,14.92,29.9,90,0,0,29.92,1
2022-07-21T02:30:00-04:00,2022-07-21 02:30:00,76.5,78.1,73.3,0.7,1.1,3.4,49,0,0,0,0.15,6.78,14.92,29.89,90,0,0,29.92,1
2022-07-21T02:25:00-04:00,2022-07-21 02:25:00,76.5,78.1,73.3,0,0,3.4,49,0,0,0,0.15,6.78,14.92,29.9,90,0,0,29.92,1
2022-07-21T02:20:00-04:00,2022-07-21 02:20:00,76.8,78.4,73.3,0.2,1.1,3.4,49,0,0,0,0.15,6.78,14.92,29.89,89,0,0,29.92,1
2022-07-21T02:15:00-04:00,2022-07-21 02:15:00,77,78.6,73.5,0.4,1.1,3.4,49,0,0,0,0.15,6.78,14.92,29.89,89,0,0,29.92,1
2022-07-21T02:10:00-04:00,2022-07-21 02:10:00,77.4,79,73.9,0.7,1.1,3.4,49,0,0,0,0.15,6.78,14.92,29.89,89,0,0,29.91,1
2022-07-21T02:05:00-04:00,2022-07-21 02:05:00,77.4,79,73.6,0.9,1.1,3.4,48,0,0,0,0.15,6.78,14.92,29.89,88,0,0,29.92,1
2022-07-21T02:00:00-04:00,2022-07-21 02:00:00,77.4,79,73.6,1.1,1.1,3.4,48,0,0,0,0.15,6.78,14.92,29.89,88,0,0,29.91,1
2022-07-21T01:55:00-04:00,2022-07-21 01:55:00,77.5,79.1,73.7,2,2.2,3.4,48,0,0,0,0.15,6.78,14.92,29.89,88,0,0,29.92,1
2022-07-21T01:51:00-04:00,2022-07-21 01:51:00,77.7,79.3,73.9,0,0,3.4,48,0,0,0,0.15,6.78,14.92,29.9,88,0,0,29.92,1
2022-07-21T01:45:00-04:00,2022-07-21 01:45:00,77.7,79.3,73.9,0,0,3.4,47,0,0,0,0.15,6.78,14.92,29.9,88,0,0,29.92,1
2022-07-21T01:40:00-04:00,2022-07-21 01:40:00,77.2,78.8,73.7,0,0,3.4,63,0,0,0,0.15,6.78,14.92,29.9,89,0,0,29.93,1
2022-07-21T01:35:00-04:00,2022-07-21 01:35:00,76.8,78.5,74,0,0,3.4,354,0,0,0,0.15,6.78,14.92,29.9,91,0,0,29.92,1
2022-07-21T01:30:00-04:00,2022-07-21 01:30:00,77,78.7,74.2,0,0,3.4,354,0,0,0,0.15,6.78,14.92,29.9,91,0,0,29.92,1
2022-07-21T01:25:00-04:00,2022-07-21 01:25:00,77.2,78.8,74,0,0,3.4,353,0,0,0,0.15,6.78,14.92,29.9,90,0,0,29.92,1
2022-07-21T01:20:00-04:00,2022-07-21 01:20:00,77.2,78.8,74,0,0,3.4,353,0,0,0,0.15,6.78,14.92,29.91,90,0,0,29.93,1
2022-07-21T01:15:00-04:00,2022-07-21 01:15:00,77.5,79.1,74,0,0,3.4,353,0,0,0,0.15,6.78,14.92,29.91,89,0,0,29.93,1
2022-07-21T01:10:00-04:00,2022-07-21 01:10:00,77.7,79.4,74.2,0,0,3.4,353,0,0,0,0.15,6.78,14.92,29.91,89,0,0,29.93,1
2022-07-21T01:05:00-04:00,2022-07-21 01:05:00,77.9,79.5,74,0,0,3.4,353,0,0,0,0.15,6.78,14.92,29.91,88,0,0,29.93,1
2022-07-21T01:00:00-04:00,2022-07-21 01:00:00,78.1,79.7,74.2,0.2,1.1,3.4,353,0,0,0,0.15,6.78,14.92,29.91,88,0,0,29.94,1
2022-07-21T00:55:00-04:00,2022-07-21 00:55:00,78.3,80,74.4,0,0,3.4,5,0,0,0,0.15,6.78,14.92,29.9,88,0,0,29.93,1
2022-07-21T00:50:00-04:00,2022-07-21 00:50:00,78.4,80,74.2,0.2,1.1,3.4,358,0,0,0,0.15,6.78,14.92,29.91,87,0,0,29.93,1
2022-07-21T00:45:00-04:00,2022-07-21 00:45:00,78.3,80,74.4,0.2,1.1,3.4,71,0,0,0,0.15,6.78,14.92,29.91,88,0,0,29.94,1
2022-07-21T00:40:00-04:00,2022-07-21 00:40:00,78.3,80,74.4,0,0,3.4,71,0,0,0,0.15,6.78,14.92,29.92,88,0,0,29.94,1
2022-07-21T00:35:00-04:00,2022-07-21 00:35:00,78.3,80,74.4,0,0,3.4,71,0,0,0,0.15,6.78,14.92,29.91,88,0,0,29.94,1
2022-07-21T00:30:00-04:00,2022-07-21 00:30:00,77.9,79.6,74.4,1.1,1.1,2.2,58,0,0,0,0.15,6.78,14.92,29.92,89,0,0,29.94,1
2022-07-21T00:25:00-04:00,2022-07-21 00:25:00,78.1,79.8,74.6,0.4,1.1,2.2,59,0,0,0,0.15,6.78,14.92,29.92,89,0,0,29.94,1
2022-07-21T00:20:00-04:00,2022-07-21 00:20:00,78.3,80,74.8,0.2,1.1,1.1,327,0,0,0,0.15,6.78,14.92,29.92,89,0,0,29.95,1
2022-07-21T00:15:00-04:00,2022-07-21 00:15:00,78.1,79.8,74.6,0,0,1.1,320,0,0,0,0.15,6.78,14.92,29.92,89,0,0,29.94,1
2022-07-21T00:10:00-04:00,2022-07-21 00:10:00,77.9,79.6,74.7,0,0,1.1,319,0,0,0,0.15,6.78,14.92,29.92,90,0,0,29.94,1
2022-07-21T00:05:00-04:00,2022-07-21 00:05:00,78.1,79.8,74.9,0.2,1.1,1.1,320,0,0,0,0.15,6.78,14.92,29.93,90,0,0,29.95,1
2022-07-21T00:00:00-04:00,2022-07-21 00:00:00,77.7,79.4,74.5,0,0,1.1,14,0,0,0,0.15,6.78,14.92,29.92,90,0,0,29.95,1
2022-07-20T23:55:00-04:00,2022-07-20 23:55:00,77.7,79.4,74.5,0,0,12.5,14,0,0,0,0.15,6.78,14.92,29.92,90,0,0,29.95,1
2022-07-20T23:50:00-04:00,2022-07-20 23:50:00,77.9,79.6,74.7,0,0,12.5,14,0,0,0,0.15,6.78,14.92,29.92,90,0,0,29.94,1
2022-07-20T23:45:00-04:00,2022-07-20 23:45:00,78.1,79.8,74.9,0.2,1.1,12.5,14,0,0,0,0.15,6.78,14.92,29.92,90,0,0,29.95,1
2022-07-20T23:40:00-04:00,2022-07-20 23:40:00,78.4,80.1,74.9,0.9,1.1,12.5,14,0,0,0,0.15,6.78,14.92,29.92,89,0,0,29.95,1
2022-07-20T23:35:00-04:00,2022-07-20 23:35:00,78.4,80.1,74.9,0.9,1.1,12.5,6,0,0,0,0.15,6.78,14.92,29.92,89,0,0,29.94,1
2022-07-20T23:30:00-04:00,2022-07-20 23:30:00,78.6,80.3,75.1,0,0,12.5,355,0,0,0,0.15,6.78,14.92,29.92,89,0,0,29.94,1
2022-07-20T23:25:00-04:00,2022-07-20 23:25:00,79,80.8,75.5,0.9,1.1,12.5,4,0,0,0,0.15,6.78,14.92,29.92,89,0,0,29.94,1
2022-07-20T23:20:00-04:00,2022-07-20 23:20:00,79.2,81,75.3,0.4,1.1,12.5,348,0,0,0,0.15,6.78,14.92,29.92,88,0,0,29.94,1
2022-07-20T23:15:00-04:00,2022-07-20 23:15:00,79.3,81.1,75.4,1.6,2.2,12.5,349,0,0,0,0.15,6.78,14.92,29.92,88,0,0,29.95,1
2022-07-20T23:10:00-04:00,2022-07-20 23:10:00,79.3,81,75.1,1.1,1.1,12.5,30,0,0,0,0.15,6.78,14.92,29.92,87,0,0,29.94,1
2022-07-20T23:05:00-04:00,2022-07-20 23:05:00,79.2,80.9,75,0.2,1.1,12.5,30,0,0,0,0.15,6.78,14.92,29.92,87,0,0,29.95,1
2022-07-20T23:00:00-04:00,2022-07-20 23:00:00,79.3,81.1,75.4,1.1,1.1,12.5,353,0,0,0,0.15,6.78,14.92,29.92,88,0,0,29.95,1
2022-07-20T22:55:00-04:00,2022-07-20 22:55:00,79.7,81.5,75.8,0.7,1.1,12.5,359,0,0,0,0.15,6.78,14.92,29.92,88,0,0,29.95,1
2022-07-20T22:50:00-04:00,2022-07-20 22:50:00,79.7,81.5,75.5,0.7,1.1,12.5,50,0,0,0,0.15,6.78,14.92,29.92,87,0,0,29.95,1
